variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_1_LIST,col_path_2,col_path_2_LIST,col_path_3,col_path_3_LIST,col_path_4,col_path_4_LIST,col_path_5,col_path_5_LIST,data_type
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,Imprecise Longitude,NO LIST,timestamp,NO LIST,Missing,NO LIST,Missing,MISSING,number
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,Precise Latitude,NO LIST,href,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,Precise Latitude,NO LIST,value,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,Precise Latitude,NO LIST,timestamp,NO LIST,Missing,NO LIST,Missing,MISSING,number
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,Precise Longitude,NO LIST,href,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,Precise Longitude,NO LIST,value,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,Precise Longitude,NO LIST,timestamp,NO LIST,Missing,NO LIST,Missing,MISSING,number
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,GPS Time Uploaded,NO LIST,href,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,GPS Time Uploaded,NO LIST,value,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/last_known_location.json,"{'account_history_imprecise_last_known_location': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Imprecise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Imprecise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Latitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Precise Longitude': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'GPS Time Uploaded': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,last_known_location.json,account_history_imprecise_last_known_location,string_map_data,LIST,GPS Time Uploaded,NO LIST,timestamp,NO LIST,Missing,NO LIST,Missing,MISSING,number
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,title,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,media_map_data,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,string_map_data,LIST,Cookie Name,NO LIST,href,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,string_map_data,LIST,Cookie Name,NO LIST,value,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,string_map_data,LIST,Cookie Name,NO LIST,timestamp,NO LIST,Missing,NO LIST,Missing,MISSING,number
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,string_map_data,LIST,IP Address,NO LIST,href,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,string_map_data,LIST,IP Address,NO LIST,value,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,string_map_data,LIST,IP Address,NO LIST,timestamp,NO LIST,Missing,NO LIST,Missing,MISSING,number
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,string_map_data,LIST,Port,NO LIST,href,NO LIST,Missing,NO LIST,Missing,MISSING,string
security_and_login_information/login_and_profile_creation/login_activity.json,"{'account_history_login_history': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Cookie Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'IP Address': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Port': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Language Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'User Agent': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",security_and_login_information,login_and_profile_creation,Missing,Missing,login_activity.json,account_history_login_history,string_map_data,LIST,Port,NO LIST,value,NO LIST,Missing,NO LIST,Missing,MISSING,string
